mediate,调解；调停,那俩人闹矛盾，你**秘**(mì)密地**递**(dì)话，**诶(ēi)**，可算帮他们**调解**好了！,,
mediation,调解；调停,他俩吵不停，看来得靠**媒体**（medi）推动一下（-ation），才能**调解**成功。,,
mediator,调停者；调解人,你弟(medi)啊，诶(a)，就特(tor)能劝和，天生就是个调解人的料。,,
medical,医疗的；医学的,生病了，人感觉**没地儿搁**（medical）似的，浑身不自在，得赶紧接受**医疗**。,,
medicare,医疗保险；医疗保健,这病**没地儿**(medi)治啊，**开**(ca-re)销又大，幸亏有**医疗保险**！,,
medication,药物；药剂,都**没地**儿躲了，快**给**点**神药**救命啊！,,
medicine,药；医学,这**药**(medicine)真厉害，让病毒**没地儿生**！,,
medicinal,药用的；有疗效的,“没病瞎吃呢？这可是**药用的**，不能乱来！”,,
medieval,中世纪的；中古时代的,媒的(medi)那一幅(eval)画儿，画的可不就是中世纪的骑士嘛！,,
medium,中间的，中等的；媒介，手段,这消息**没地儿(méi dìr)**发？**嗯(m)**，那就用个非官方**媒介**，搞个**中等**影响就行。,,
media,媒体；传播媒介,这事的**谜底啊(media)**，还得等**媒体**报道出来才知道。,,
meet,遇见，会面；满足（要求、愿望、条件等）,你老提那个发音像‘肉’的词(meet)，是不是想跟我**见**一面，**满足**一下好奇心啊？,,
meeting,会议；集会,大伙儿都 **meet** (到齐) 了，竖起耳朵**听** (ting) 啊，马上就要开 **meeting** (会) 啦！,,
melody,旋律；曲调,这支曲子真**美**(me)，**乐**(le)得我直想跟着这**笛**(di)音哼唱。,,
melodious,音调优美的；悦耳的,那歌声简直**美乐的(melo-di)要死(ous)**，太悦耳了！,,
melon,甜瓜；瓜,买瓜得**摸棱**，看看熟没熟。,,
melt,融化；熔化,快把火**灭(miè)了它(le tā)**，不然铁都**化**了！,,
member,成员；会员,咱们不就是这个小组的成员嘛！,,
membership,会员资格；会员身份,你是 `member` (会员)，那 `ship` (是) 当然有会员资格啦！,,
memorandum,备忘录,妈，**莫(me)人(ran)等(dum)**啦！这重要的事儿得赶紧写个备忘录才行！,,
memo,备忘录；便笺,这事儿重要，笔就算**没墨(memo)**了，也得赶紧划拉个**备忘录**！,,
memorial,纪念物；纪念的,妈摸着“瑞儿”这宝贝，说是重要的纪念。,,
memory,记忆；回忆；记性,没么日子能忘了，这回忆太深了！,,
memorize,记住；熟记,我(me)没(mo)法让分数rise(上升)，就是因为重点总记不住(memorize)！,,
memorise,记住；熟记,上次那件衣服我**没摸size(memorise)**，忘了多大号，这次买可得**记住**！,,
menace,威胁；危险的人/物,那家伙**面(men)恶(e)似(s)**豺狼，妥妥一大**威胁**！,,
mend,修理；修补,快**修补**！**免得**（mend）晚了！,,
mental,精神的；头脑的；智力的,老**闷头儿**想事儿，对**精神**和**头脑**都不好。,,
mentality,心态；思维方式,你这**心态**啊，得**慢(men)点儿调(tal)理(ity)**，别老钻牛角尖。,,
mention,提及，说到,你**们**可得好好**审**一审，报告里到底要不要**提及**这个数据。,,
mentor,导师；良师益友,遇事别老**闷头儿** (mentor) 瞎琢磨，找个好**导师**指点迷津才对嘛！,,
menu,菜单,这菜单真‘闷(men)’，一点‘new(nu)’东西都没有！,,
merchandise,商品；货物,你问我**买**（mer）**进**（chan）**的**（di）**是**（se）啥？可不都是**商品**嘛！,,
merchant,商人,么挣的？商人呗，还能怎么挣。,,
mercury,水银；水星 (主要指水银),“**莫** /mɜːr/ **去** /kju/ **理** /ri/ 它！那亮晶晶的可是**水银**，有毒！”,,
mercy,仁慈；怜悯,对坏人发‘仁慈’？他们当初可是‘么（mer）’一下就要人‘死（cy）’的！,,
merciful,仁慈的；宽容的,对人*莫(mer)*太凶，多点*慈(ci)*悲，日子才舒坦幸*福(ful)*嘛。,,
mere,仅仅的；只不过是,那事儿啊，他也就**眯儿**着眼听了一耳朵，**仅仅**是知道个大概。,,
merely,仅仅，只不过,米儿哩 (merely)！他**仅仅**是开个玩笑，你还真信啊？,,
merge,(使)合并,**么急**着把这两个部门**合并**？,,
merger,（公司、企业等的）合并；归并,几家公司都**摸着儿**（/'mɜːrdʒər/）门道了，准备**合并**搞个大的！,,
merit,优点；价值；功绩,我**妹瑞特**(merit)别的不行，但画画这**优点**是真突出。,,
meritorious,值得称赞的；有功绩的,每日(meri)坚持多日(tori)，噢，是(ous)相当值得称赞的！,,
merry,快乐的；愉快的,你想想，**marry (结婚)** 的时候，谁不 **merry (快乐)** 啊？,,
merriment,欢乐；兴高采烈,瞧他**美得**那样儿，心里**满的**都是**欢乐**！,,
mess,混乱，杂乱,这屋子‘霉(me)死(s)’了，乱成一团糟！,,
messy,凌乱的；肮脏的,**没洗**(messy)？怪不得这么**乱**！,,
message,消息；信息,**没啥急**事就别老发**消息**嘛！,,
messenger,送信人；信使,那‘梅森哲儿’跑得飞快，真是个称职的**送信人**！,,
metabolism,新陈代谢,“**没它**（旧东西）**剥离**（代谢掉），**身体**怎么**吐故纳新**啊？”,,
metabolic,新陈代谢的,新陈代谢这事儿啊，‘**没它**’身体机能就停止‘**搏**’动，‘**立刻**’出问题！,,
metal,金属,你看那**妹头**上，戴的都是**金属**发卡吧？,,
metallic,金属的；有金属特性的,一摸它立刻就感觉冰冰凉，肯定是**金属的**。,,
metaphor,隐喻；暗喻,他说话老**卖他佛**学似的，其实不就是用**隐喻**嘛！,,
meter,计量器；米,这电**表**啊，我看它都**迷特**(meter)了，转得飞快！,,
metre,米（长度单位）,没车(mètre)寸步难行，还好只需一米(metre)就能到。,,
metaphorical,比喻的；隐喻的,**卖它(meta)**一本**佛理(phori)**书，我**叩(cal)**开一看，嚯，全是**比喻**！,,
metric,adj. 公制的；米制的；n. 衡量标准；指标,用**米(me)尺**量一下，看看符不符合**标准**。,,
method,方法；办法,你这**每(měi)思(sī)的(de)** (method)，可不就是个好**方法**嘛！,,
methodical,有条理的；井然有序的,他那人做事，总讲究个**方法**(method)，对细节又**抠**(cal)得紧，所以样样都**有条理**。,,
methodology,方法论；一套方法,这**方法，哦，逻辑**还挺讲究，这就是**方法论**啊。,,
meticulous,一丝不苟的；过分仔细的,我提(me-ti)的每个细节他都抠(cu)到死(lous)，真是**一丝不苟**！,,
metro,地铁,没车哦(metro)，那咱坐地铁呗，方便！,,
metropolitan,大都市的,地铁(metro)口那些有魄力(poli)出来摆摊(tan)的，可都是大都市的追梦人啊！,,
microphone,麦克风；话筒,想唱歌就得用**麦克风** /'maɪkrəfəʊn/，也就是**话筒**啊！,,
microscope,显微镜,**麦克**(micro)那么费劲地**抠**(scope)那小玩意儿，肯定是在用显微镜。,,
microscopic,微小的；用显微镜可见的,你瞅瞅，'麦克(micro)风'那么丁点儿的孔，'收(sco)音的芯(pic)'得有多'微小'啊！,,
microwave,微波炉,“**迈克 (micro)** 家那个新炉子，用电**波 (wave)** 热饭贼快，肯定是微波炉。”,,
microwavable,可用微波炉加热的,你看这词儿，'micro' 就是'微'，'wave' 就是'波'，后面加个 'able' 表示'能够'，合起来不就是**可用微波炉加热的**嘛！,,
midday,正午；中午,一天里头最中间那会儿，可不就是正午、大中午嘛！,,
middle,中间；中央；中部,**米豆**放哪儿？放**中间**呗！,,
middle-class,中产阶级的；中等社会阶级的,不上不下，夹在“中间”(middle)的那个“阶层”(class)，生活压力也不小啊。,,
midnight,午夜；半夜,"""'mid'就是中间，'night'就是夜晚，那 'midnight' 不就是半夜三更嘛！""",,
midst,在…中间；在…当中,mid嘛，不就在**中间**、**当中**那个位置！,,
midwife,助产士；接生婆,“听**媒的(mid)**人说，他**妻子(wife)**就是个出色的接生婆。”,,
might,可能，也许 (情态动词),想**迈**出这一步，**可能**需要很大勇气。,,
mighty,强大的；有力的,他这“麦体”(mighty)可真强大，一拳就能打飞人！,,
migrate,（鸟类等）迁徙；移居,那些**蚂蚁**啊，**可给**了我一个**特**别明显的信号——它们要集体**迁徙**了！,,
migration,迁徙；移居,"""蚂蚁（my）说：'这儿太贵（gra）啦，咱们还是去投奔远方婶（shun）婶，*迁徙*过去吧！'""",,
migrant,移民；移居者；候鸟,他下决心'迈'(mi)出这一步，就是要去国外'干点'(grant)啥，这才叫移民呢。,,
mild,温和的；轻微的,风吹**麦浪的**（mild）时候，感觉特别**温和**。,,
mile,英里 (长度单位),‘迈’(mile)开大步走，一英里也就一会儿事儿。,,
mileage,英里数；（汽车等的）里程,这车跑了多少**迈(mile)**啊？**里程(mileage)**表给我看看。,,
milestone,里程碑；重要阶段,古时候赶路啊，每隔一**迈**(mile)就得立块**石头**(stone)当标记，那可都是重要的**里程碑**啊！,,
militant,好战的；激进的,那家伙，就为芝麻点儿大的**米粒**(mili)，也**特能(tè néng)跟人**争(zhēng)**，也太**好战**了吧？,,
militancy,好斗（性）；激进（性）,他那股**米粒**(mili)大的事儿都能**谈**(tan)到跟你拼个你**死**(cy)我活的劲儿，真是太**好斗、太激进**了！,,
military,军事的；军队的,“米里(mili)藏着特(te)锐(ry)的武器，那可是**军事**机密！”,,
militia,（尤指非正规的）民兵组织；自卫队,敌人来了，**米**都见底儿了，得**立**刻把人组织起来，**啥**家伙都用上，这就是**民兵组织**！,,
milk,牛奶,这牛奶啊，**咪(mī)一口**，感觉**立刻(lìkè)**就精神了！,,
milky,像牛奶的；乳白色的,**米可**（milky）真白呀，**像牛奶一样**，**乳白色**的！,,
mill,磨坊；工厂,这谷子都**磨了**(mill)，就能送进食品**厂**加工了。,,
millimeter,毫米,你想啊，**米粒(milli)儿那么小，跟‘米(meter)’一比，那可不就是‘毫米’**嘛！,,
millimetre,毫米,你看，‘米粒(milli)’那么小的一段‘米(metre)’，可不就是‘毫米’嘛！,,
million,一百万,谁不**迷恋**(million)那**一百万**奖金啊！,,
millionaire,百万富翁,有了‘百万’(million)，再加上‘那爷儿(aire)’般的派头，可不就是个百万富翁！,,
mind,头脑，想法；介意,你**脑子**里**埋的**(maɪnd)啥，那么**在意**？,,
mindset,思维模式；心态,他**脑子(mind)里**那**一套(set)**固有的看法，就是他的**思维模式**。,,
mine,我的（名词性物主代词）；矿藏,这支笔是我‘买（mine）’的，那当然是‘我的’！,,
mineral,矿物；矿物质,敏(mǐn)儿(er)哦(əl)，你看这石头里闪闪发光的，都是**矿物**呢！,,
mining,采矿；矿业,天天“卖命”(mining)就为了**采矿**，图啥呀？,,
mingle,(使)混合；(与人)交往,那只叫‘**名狗**’(mingle)的宠物犬，就爱跟别的狗**混**(mingle)一块儿玩。,,
miniature,微型的；小型的,这玩意儿'迷你'(mini)啊(a)，整个就一小球儿(ture)，肯定是微型的。,,
minimum,最小量；最低限度,这**迷你**(mini)杯的分量，也太抠搜了，简直是**最低限度**嘛！,,
minimal,最小的；最低限度的,这点儿东西“迷你么(minimal)”？我看也就**最低限度**够用吧。,,
minimize,使最小化；将…减到最少,做事要细心，把失误减少到像 *迷你(mini)的麦子(mize)* 那么一丁点儿。,,
minimise,使最小化；减到最少,他呀，连**买丝(maɪz)**巾都专挑**迷你(mini)**的，不就为了把开销**减到最少**嘛！,,
minister,部长；大臣,当个**部**长，光那些“**迷**(mí)你(nǐ)”小事就够“**特** (tè)”让人头疼的了！,,
ministry,（政府的）部,就凭他？‘迷(mi)你(ni)’一个，‘是(shi)踹(chuài)’开大门进的这个‘部’啊？,,
ministerial,部长的；（政府）部门的,他管的‘**迷你**’‘**事特**’（事情特别）多，一看就是**部长级**（ministerial）的派头。,,
minor,较小的；次要的,这东西**买呢**还是不买呢？都是些**次要**的小玩意儿，不重要。,,
minority,少数；少数派；少数民族,唉，「没那人替」呀，咱们不就成少数了嘛！,,
mint,薄荷,抿一口这薄荷糖，特(tè)提神！,,
minus,减去；负的,‘买(mǎi)那(nà)丝(sī)’巾的钱，预算里得**减去**，不然就成**负(fù)**数了！,,
minute,分钟；一会儿,这事儿‘迷(mi)你(ni)特(tè)’别急，给我一‘分钟’！,,
miracle,奇迹；令人惊奇的人或事,他**觅(mì)**食时**惹(rě)**了大麻烦，**可(kě)**居然活下来了，真是**奇迹**！,,
miraculous,奇迹般的；不可思议的,这事儿起初挺**迷(mí)**的，还**惹(rě)**出个**Q(kju)**版的麻烦，结果**奇迹**般解决了，把大家**乐死(lè sǐ)**了！,,
mirror,镜子；反映,迷(mí)人(rén)儿，快照照镜子看看你有多迷人儿！,,
miserable,痛苦的；悲惨的,**米**都**馊**了，可真够**悲惨的**！,,
misery,痛苦；悲惨；不幸,自从那件**米色衣(misery)**穿得又旧又破，他整个人看着就透着一股**苦难与不幸**。,,
misfortune,不幸；厄运,你想想，你要是**mis**s掉了**好运**，那可不就是**不幸**嘛！,,
mislead,误导；使产生错误印象,你看他，‘迷失(mis)方向地带路(lead)’，这不是存心误导人嘛！,,
miss,想念；错过；小姐,那位**迷(mí)死(sǐ)**人的**小姐(Miss)**，你要是**错过**了，以后准保天天**想念**！,,
misleading,误导性的；使人产生错误印象的,他给的消息可'迷(mis)'糊了，'领(lead)的'方向全是错的，太误导人了！,,
missile,导弹,你瞅它，‘迷’(mí)你一下，‘嗖’(sōu)就没影了，那指定是导弹！,,
missing,丢失的；不见的,哎，我的**米(mi-)**撒了一地，真让我**伤心(-ssing)**，全都**找不到了**！,,
mission,任务；使命,这**任务**很重要，你可别给我**迷（mí）神（shén）**了！,,
missionary,传教士；（派往国外的）使团成员,带着神圣**使命(mission)**，**哪儿(nary)**需要就去哪儿，这不就是传教士嘛！,,
mist,薄雾；水汽,这薄雾一上来，眼前就**迷**了，空气**似特**别潮湿。,,
misty,有雾的；模糊的,今儿天气‘迷似的’，雾蒙蒙的，看啥都模糊。,,
mistake,错误；失误,哎哟，我‘迷(mi)思(s)’半天，还以为‘忒(te)可(k)’靠谱呢，结果是个大‘错误’！,,
mistaken,错误的；搞错的,他那想法简直**迷(mi)死(s)**人，**忒(tēi)坑(kēn)**！绝对是**搞错**了！,,
mister,先生,他把一袋**米撕**开，**特**意留给那位**先生**。,,
mistress,情妇；（旧时）女主人,那女人把他**迷(mi)死(s)**了，还总**催(tre)他**，**死(s)**缠烂打，不就是个**情妇**嘛！,,
misunderstand,误解；误会,都怪我‘迷(mis)信’了传言，才会 `misunderstand`（误解）你！,,
misunderstanding,误解；误会,你脑子里**迷(mis)思**太多，对事情的**理解(understanding)**当然会出偏差，可不就是**误解**嘛！,,
mix,混合,这几种味道**混合**在一起，香得能把路过的食**客(kè)**都**迷(mí)**住，馋**死(sǐ)**个人了！,,
mixture,混合物；混合体,这些料一 **mix**，**就儿**成了**混合物**，很简单嘛。,,
mixer,搅拌器；混合器,想做蛋糕？先用那个‘**米可斯**’（mixer）把料**搅**匀了再说。,,
moan,呻吟；抱怨,他疼得直**磨**蹭，还**嗯嗯**（moan）地呻吟，抱怨个不停。,,
mobile,可移动的；活动的；手机,这小玩意儿，一**摸**(mo)就跑，得跟它说**拜**(bai)拜，真**可移动**！,,
mobilize,动员；组织,“莫(mò)再比(bǐ)赖(lài)谁不行了，赶紧把大家动员起来！”,,
mobilise,动员；调动（人员或资源）,公司再**没拨来资**（mobilise）金，项目就没法**调动**资源继续了。,,
mock,嘲笑；（为了取笑而）模仿,他那表情，**莫**（mò）不是在**嘲笑**我吧？,,
mode,方式；模式；风格,别老用旧**模**(mode)式思考，换个**方式**试试！,,
model,模特；模型；模范,你看那个**麻豆**，简直是行走的**模型**，人品也是**模范**！,,
moderate,适度的；中等的；温和的,哎，都**磨得热** (mó de rè) 了！凡事要**适度**，别过头。,,
modern,现代的；时髦的,这设计可真**摩登**，够**现代**的！,,
moderation,节制；适度,莫得儿再大手大脚了，以后花钱可得省着点，凡事都得讲究个**节制**。,,
modernizes,使现代化,他非要把这老宅‘摩登’(modern)一下，还‘闹意思’(nizes)说要彻底**让它现代化**呢！,,
modernise,使现代化,瞧这老房子，非得整得**摩登**才行，**爱死**（-ise）这焕然一新的感觉，完全**现代化**了！,,
moderator,主持人；调解人,“`莫`急，`得`(de)有位`睿`智`特`别的主持人来控场才行啊。”,,
modernization,现代化,搞**摩登**（modern）建设，就得**耐**（nai）**这**（zhei）**神**（shen）劲儿，才叫**现代化**嘛！,,
modernisation,现代化,这城市是越来越**摩登**了，我简直**爱这神**速的发展，这才叫**现代化**嘛！,,
modest,谦虚的,人家那么厉害还**莫** (mo) **嘚瑟** (dest)，真是太**谦虚**了！,,
modesty,谦虚；谦逊,“**莫**总**提**自己那点事儿，**低**调点才显谦虚嘛！”,,
modify,修改；更改,**莫**(mò)再**嘀**(dí)咕要作**废**(fèi)啦，稍微**修改**下就行！,,
modification,修改，改进,这方案**磨**(mo)了又**递**(di)，**非**(fi)但没过，还被领导**K**(ca)了，真是愁**人**(tion)，必须得做重大**修改**！,,
modifier,修饰语；（语法中的）修饰词,这作文啊，‘魔(mo)笛(di)法(fai)儿(er)’一用，立马就不一样了，那些‘魔法儿’就是修饰语。,,
moist,潮湿的；湿润的,这毛巾**摸(mɔɪ)着湿(st)**漉漉的，真潮湿！,,
mold,霉菌；模子，模具；塑造,你看这面包，**某**个角**的**颜色不对，肯定是**霉菌**！,,
mould,模子；霉菌；塑造,这月饼的漂亮花纹，是用那个**模的** (mó de) 吧？这**模子** (mould) 真不错！,,
moisture,湿气；水分；潮气,天呐，摸一湿(mois)手！这气儿(ture)里全是水分啊！,,
moldy,发霉的,这面包**摸的**一股霉味儿，肯定是**发霉的**！,,
mouldy,发霉的,这东西表面起了一层‘模’(moul)，‘的’(dy)确是发霉了。,,
molecule,分子,这小东西像有魔(mo)力(li)似的，QQ(cule)弹弹的，可不就是分子嘛！,,
mom,妈妈,我**妈**(mom)总担心我吃不饱穿不暖。,,
mommy,妈咪（儿童对母亲的昵称）,“‘妈咪(mommy)’，小不点儿都这么甜甜地喊妈妈。”,,
molecular,分子的；由分子组成的,你**摸了颗**（molecular）啥呀，小得跟个**分子**似的！,,
moment,片刻，瞬间,**某**人啊，一到选**择**的**门**口就**特**纠结，哪怕只考虑一**会儿**。,,
momentary,短暂的；瞬间的,就是一个'moment'（瞬间）**而已**嘛，那肯定**短暂**啊！,,
momentarily,片刻地，短暂地,这事儿啊，就一个 **moment**，**特**别 **利**索地搞定了。,,
momentum,动力；势头,抓住每个**时刻 (moment)**，再加一把油“嗯 (um)！”，这**势头**不就起来了？,,
momentous,重大的；重要的,那**时刻(moment)**，对**我们(us)**可真是太**重大**了！,,
monarchy,君主制；君主国,“摸那King”(monarchy)的王冠，就知道这是君主制了。,,
monday,星期一,感觉脑子**懵呆**的，肯定是**星期一**综合症犯了。,,
monarch,君主,末(mo)了，那(na)位最牛的常客(arch)，原来就是君主啊！,,
money,钱；货币,成天瞎忙(máng)活，可不都为了你(ní)这个‘小目标’嘛！,,
monetary,货币的；金融的,“‘妈你太累(monetary)’啊，净操心这些**货币**上的事儿！”,,
monitor,监控；显示器,这电脑**猫腻特**(māo nì tè)多，我得盯着**显示器**好好**监控**一下。,,
monkey,猴子,Monkey? 就是那种又**萌**又调皮的**奇**特小动物，成天就知道瞎折腾！,,
monopoly,垄断；专卖；独占,他就**【“我(mo)NO(no)！”一声，想剥(po)夺大伙的权li(利)】**，整个市场都让他**垄断**了！,,
monopolize,独占；垄断,“莫(mono)想泼(po)我冷水，这生意我赖死(lize)也要独占！”,,
monopolise,垄断；独占,那家伙，简直是**“摸(mo)那(no)婆(po)赖(li)子”**，什么都想一个人**独占**！,,
monotony,单调乏味,就因为**单(dān)**一，**那(nà)**事儿才**特(tè)**别让(ràng)人(rén)发(fā)**腻(nì)**，才这么**单调乏味**呢！,,
monotonous,单调乏味的；无聊的,莫闹腾呢，烦死了！,,
monster,怪物,你看那**怪物**，**满**(mon)身都**是刺儿**(ster)，吓人吧？,,
monstrous,巨大的；恐怖的；怪异的,monstrous 这词儿，不就透着一股 monster (怪物) 的劲儿嘛——形容的就是那种‘巨大又吓人，长得还特怪’的东西！,,
month,月份,忙(mʌn)过这三(θ)十天，又是一个**月**。,,
monthly,每月的；每月一次,你想啊，‘month’就是‘月’，那‘monthly’不就妥妥是‘每月’的嘛！,,
monument,纪念碑；历史遗迹,那群猫奴(monu)们特(ment)地为他们的主子建了座**纪念碑**。,,
monumental,巨大的；不朽的；纪念性的,都来**默念(monu)咱们(men)的**，这丰碑太**宏伟**了，必将**不朽**！,,
mood,心情；情绪,他今天整个人**木的(mood)**，一点**心情**都没有。,,
moody,喜怒无常的,他 **mood** (心情) 啊，（转变得）让人“**咦(di)**?”一声，真是**喜怒无常**！,,
moon,月亮,木(mù)～屋(wū)～嗯(en)，那是狼在对月亮(moon)嚎呢！,,
mop,拖把；用拖把拖（地）,快拿拖把“抹”(mop)一把，地上太脏了！,,
moral,道德的；道义上的,摸着良心自问，这事儿合乎**道德**吗？,,
morality,道德；品行,**莫**（mo）**拉**（ra）低品行，讲道**理**（li）、行为得**体**（ty），这才是道德。,,
morale,士气；精神面貌,莫(mò)吵，莫(mò)再瞎'绕(rào)喽(lou)'！不然队伍士气就垮了！,,
more,更多的；另外的,这一个**馍**(more)哪够啊，我还想要**更多**呢！,,
moreover,adv. 而且；此外,这事儿不仅没 **over** (结束)，**还有 more (更多)** 的后续呢，**而且**，一个比一个劲爆！,,
morning,早晨；上午,喂，磨您呢？这么早打电话，有啥事呀？,,
mortal,凡人，终有一死的,那**魔头** (mortal) 再厉害，不也得死？终究是**凡人**一个。,,
mortality,死亡率；必死性,那楼**莫**名其妙**塌**了，**立**刻就得统计**死亡率**，唉，凡人的**必死性**真是躲不过。,,
mortgage,抵押；按揭,**莫给急**，这房贷一背，感觉房子都被**抵押**给银行了。,,
mosquito,蚊子,莫(mo)惹那到了‘死期(ski)’还叮人、专‘偷(to)’血的家伙，一巴掌拍扁它！,,
most,最；大多数,“**末世的(most)**时候啊，**大多数**资源都没了，只有**最**强大的人才能活下来。”,,
mostly,多半；大部分,他做的菜，**多半**都是放**最多**(most)辣椒的那几样。,,
motel,汽车旅馆,**摩托**都能开到门口的旅馆，那不就是**汽车旅馆**嘛！,,
mother,母亲；妈妈,妈(mo)妈总说‘来，到妈这儿(ther)！’，说的就是咱母亲。,,
motherly,母亲般的；慈母般的,妈这儿哩(motherly)，总有慈母般的关怀等着你。,,
motion,运动；动作；移动,**某**(móu)位大**神**(shén)一出手，那**动作**(motion)就是不一样，充满了**运动**感！,,
motivate,激励；激发,想激励他啊？你得先**摸透**他的口**味**才行。,,
motivation,动力；积极性,老板**摸**(mo)着良心**提**(ti)拔我，又给‘**未**(vei)来加**薪**(xin ≈ tion)’画大饼，我能没**动力**吗？！,,
motive,动机；目的,开“摩的”(motive)也得有个*动机*啊，不然图啥？,,
motor,发动机；马达,这辆**摩托**(motor)的**发动机**可真有劲儿！,,
motorway,高速公路,让“摩托”(motor)车撒欢儿跑的“way”(路)，那肯定是**高速公路**啊！,,
mount,v. 登上，爬上；n. 山峰,卯(mount)着劲儿，也得**爬上**那座**山峰**！,,
mounting,逐渐增加的；不断增长的,物价**卯（moun）**足了劲儿涨，我**听（ting）说**还会**不断增加**呢！,,
mountain,山；山脉,猫嗯？它又上那高山顶儿了！,,
mountainous,多山的；巨大的,你看这儿，山一座座跟**馒头呢(mountain)**似的，这地方可真**多山的**！,,
mourn,(为失去的人或事物) 哀悼，悲伤,你莫（mò）再劝了，嗯（n），让我好好哀悼一下吧。,,
mourning,哀悼；悲伤,唉，本该是好心情的‘猫宁’(morning)，却因要哀悼(mourning)他而变得沉重。,,
mouse,老鼠；鼠标,“猫死”了，这下**老鼠**可得意了！,,
mouth,嘴；口,**貌似(mouth)**他那张**嘴**总有说不完的话。,,
mouthful,满口（的量）；一口,他那张嘴，塞得那叫一个满！得有一大口吧？,,
move,移动；搬家,那块**木**(mù)头居然自己会**移动**！,,
movement,运动；活动；（事态的）发展，动向,大伙儿都‘动’(move)起来了，这场‘运动’(movement)可真热闹！,,
movie,电影,别看那**木**偶**戏**（mù xì）了，快来看**电影**！,,
mow,割（草等）,草长得跟施了**魔**(mow)法一样疯长，快**割**！,,
much,很多；非常,**马吃**（much）草，吃得真**多**！,,
mud,泥；泥浆,刚下过雨，马肚(mǎdu)都溅上泥了。,,
muddy,泥泞的；浑浊的,瞧这路，‘满地(muddy)’泥，太泥泞了！,,
mug,大杯子,**妈！渴**！我的大杯子呢？,,
mule,骡子；固执的人,这头**骡**子(mule)脾气真**谬**(miù)，**固执**得像头驴！,,
multilateral,多边的；多方的,这事儿涉及**多边**，真跟**猫踢**皮球一样，得**拉**着**特**能**绕**的人谈。,,
multiple,多个的；多种的,妈替你(multi)选了这么多，真是**多种多样**啊！,,
multiply,乘；（使）增加,猫踢得玩具‘扑’地散开来，数量成倍增加，这不就是乘法嘛！,,
multiplication,乘法；增加,猫踢(multi)一下，数字‘噗立刻’(pli-ca)就翻倍了，这乘法，可不就是让数量大大增加嘛！,,
multitude,大量，众多；人群,“妈，替我应付一下，外面乌泱泱一大群人！”,,
municipal,市的，市政的,妙(mju)啊！你(ni)‘市(ci)’这个新规划真不赖，不怕泡(pal)汤了！,,
municipality,市政府；市政当局,这块地儿，'没你戏(munici)'，管事的让人'怕了他(pality)'，这就是**市政府**。,,
murder,谋杀,“么人干的（der）？这绝对是谋杀！”,,
murderous,凶残的；蓄意杀人的,他那眼神‘谋的’(murder)就是要害人，表情凶‘恶死’(ous)了，真是凶残！,,
murmur,咕哝；低声抱怨,别总‘妈儿妈儿’地咕哝了，有话就直说！,,
muscle,肌肉,你健身‘马（mǎ）瑟（sè）’一下就想练出**肌肉**？做梦！,,
muscular,肌肉发达的；强壮的,“**马嘶** (mus) 得那么响，**可** (cu) **拉** (lar) 风了，一看就**肌肉发达**！”,,
museum,博物馆,缪斯女神都爱逛，嗯，那肯定是博物馆啦！,,
mushroom,蘑菇,嘛，是(mush)在屋(room)里偷偷种蘑菇啊？味儿都飘出来了！,,
music,音乐,提起**缪斯(music)**，谁不知道她代表着美妙的**音乐**啊？,,
musical,音乐的；歌舞剧,这'苗子可(musical)'真行，搞'音乐的'，演'歌舞剧'，样样拿手！,,
musician,音乐家,玩 `music` (音乐) 能玩得那么‘神’ (/ʃən/)，那肯定是音乐家啊！,,
must,必须；一定,嘛，事特（must）急，**必须**抓紧！,,
mute,沉默的，无声的；（使）减弱声音，静音,这人跟个**木头**(mute)似的，半天**不吭声**，总是那么**沉默**。,,
mutter,小声抱怨；咕哝,少在那儿妈特(mutter)了，有话直说，别老小声抱怨！,,
mutual,相互的；彼此的,“咱俩‘秘友戳哦’(mutual)，这默契可不就是**相互**的嘛！”,,
my,我的,“**买**东西当然用**我的**钱啊。”,,
myself,我自己；我本人,“my”不就是“我的”嘛，“self”就是指“自己”，那“myself”可不就指“我自己”！,,
mystery,神秘的事物；谜团；悬案,迷死(myste-)个人咧，这事儿到底啥秘密(mystery)啊？,,
mysterious,神秘的,别想(miss)再用眼泪(tear)骗我们(us)了，你那套**神秘**把戏我看穿了！,,
myth,神话；虚构的故事,他说的那些所谓**秘事**(/mɪθ/)，我看就是编造的**神话**。,,
mythical,神话的；虚构的,那些**没思**考就去**叩**拜的，多半是些神话里虚构的人物。,,
mythology,神话；神话学,“**迷死**我了，**这集**神话故事太精彩了！”,,
nail,指甲；钉子,指甲往**内(nail)长**，真疼！,,
naive,天真的；幼稚的,他**那一副**（naive）**天真**的样子，一看就没啥社会经验。,,
naivety,天真；幼稚,他那股**天真**劲儿，活脱脱一个**奶喂啼**(naivety)，一点儿不懂人情世故。,,
naked,裸体的；无遮盖的,**内(nèi)**个 **kid (小孩)** 啊，光着屁股跑呢！,,
name,名字；名称,给它取个**内(neɪ)姆(m)**当**名字**吧！,,
namely,即；也就是,内么（name），李（ly）？**也就是**说，你指的是他，对吧？,,
nap,小睡；打盹,那(nà)就趴(pā)会儿，打个盹儿呗。,,
napkin,餐巾；餐巾纸,你吃饭‘**拿**’(nap)的那块‘**巾**’(kin)，不就是餐巾嘛！,,
